DateTime;DietCode;OUT;PV;SP
1/26/2023 6:28:03 PM;BK32993M;34,30028152;7787,12207;7700
1/26/2023 6:43:03 PM;BK32993M;34,76705933;7759,290527;7700
1/26/2023 6:58:03 PM;BK32993M;34,34573364;7810,757813;7700
1/26/2023 7:13:03 PM;BK32993M;34,56280899;7744,330566;7700
1/26/2023 7:28:03 PM;BK32993M;33,8842926;7833,850586;7700
1/26/2023 7:43:03 PM;BK32993M;34,61540604;7722,264648;7700
1/26/2023 7:58:03 PM;BK32993M;34,04182053;7801,833008;7700
1/26/2023 8:13:03 PM;BK32993M;34,81624222;7694,716797;7700
1/26/2023 8:28:03 PM;BK32993M;34,28079605;7815,223145;7700
1/26/2023 8:43:03 PM;BK32993M;35,2411232;7699,171387;7700
1/26/2023 8:58:03 PM;BK32993M;34,61070633;7838,056641;7700
1/26/2023 9:13:03 PM;BK32993M;35,20674515;7691,028809;7700
1/26/2023 9:28:03 PM;BK32993M;34,53793716;7769,261719;7700
1/26/2023 9:43:03 PM;BK32993M;35,6308136;7660,830078;7700
1/26/2023 9:58:03 PM;BK32993M;34,65890884;7757,984375;7700
1/26/2023 10:13:03 PM;BK32993M;35,49432755;7683,942383;7700
1/26/2023 10:28:03 PM;BK32993M;34,64738846;7790,006836;7700
1/26/2023 10:43:03 PM;BK32993M;35,43025589;7685,258789;7700
1/26/2023 10:58:03 PM;BK32993M;34,75774765;7707,293945;7700
45109,34236;BK32993M;33,65973282;7706,780762;7700
45109,35278;BK32993M;34,18223572;7843,044922;7700
45109,36319;BK32993M;34,77904129;7763,226563;7700
45109,37361;BK32993M;34,61971283;7713,084961;7700
45109,38403;BK32993M;34,03687286;7774,25;7700
45109,39444;BK32993M;34,64533997;7697,59668;7700
45109,40486;BK32993M;33,98013687;7864,054688;7700
45109,41528;BK32993M;33,98233414;7815,21875;7700
45109,42569;BK32993M;34,65583801;7691,029297;7700
45109,43611;BK32993M;34,35173416;7744,588867;7700
45109,44653;BK32993M;34,56678009;7783,967773;7700
45109,45694;BK32993M;34,1080246;7747,474609;7700
45109,46736;BK32993M;34,79566956;7607,538086;7700
45109,47778;BK32993M;34,41235352;7752,462891;7700
45109,48819;BK32993M;33,88001251;7834,119629;7700
45109,49861;BK32993M;34,55501938;7688,407227;7700
45109,50903;BK32993M;33,84310532;7849,074219;7700
45109,51944;BK32993M;34,41111374;7741,968262;7700
45109,52986;BK32993M;33,69776154;7859,589844;7700
45109,54028;BK32993M;34,8828392;7557,126465;7700
45109,55069;BK32993M;34,19844818;7740,383789;7700
45109,56111;BK32993M;34,55766678;7563,426758;7700
45109,57153;BK32993M;34,079319;7718,870117;7700
45109,58194;BK32993M;34,58410645;7666,620117;7700
45109,59236;BK32993M;34,18535233;7743,019531;7700
45109,60278;BK32993M;33,24234772;7738,021973;7700
2/14/2023 10:58:03 PM;BK32993M;35,9942627;7771,09082;7700
2/14/2023 11:13:03 PM;BK32993M;34,38954926;7741,44043;7700
2/14/2023 11:28:03 PM;BK32993M;35,54584503;7697,856445;7700
2/14/2023 11:43:03 PM;BK32993M;35,3663063;7679,21875;7700
2/14/2023 11:58:03 PM;BK32993M;34,59509659;7767,961426;7700
2/15/2023 12:13:03 AM;BK32993M;34,45262909;7743,009766;7700
2/15/2023 12:28:03 AM;BK32993M;35,01958466;7666,620117;7700
2/15/2023 12:43:03 AM;BK32993M;34,58397675;7749,313477;7700
2/15/2023 12:58:03 AM;BK32993M;34,08303833;7802,610352;7700
2/15/2023 1:13:03 AM;BK32993M;34,95671082;7728,573242;7700
2/15/2023 1:28:03 AM;BK32993M;34,7930603;7719,912109;7700
2/15/2023 1:43:03 AM;BK32993M;34,14122009;7820,993164;7700
2/15/2023 1:58:03 AM;BK32993M;34,8546257;7590,984375;7700
2/15/2023 2:13:03 AM;BK32993M;34,70478058;7675,799316;7700
2/15/2023 2:28:03 AM;BK32993M;33,5372963;7864,836914;7700
2/15/2023 2:43:03 AM;BK32993M;34,46266937;7708,082031;7700
2/15/2023 2:58:03 AM;BK32993M;33,6817894;7863,257813;7700
2/15/2023 3:13:03 AM;BK32993M;33,87460709;7819,683105;7700
2/15/2023 3:28:03 AM;BK32993M;34,38881683;7702,321289;7700
2/15/2023 3:43:03 AM;BK32993M;33,5996933;7862,733887;7700
2/15/2023 3:58:03 AM;BK32993M;34,35813522;7712,826172;7700
2/15/2023 4:13:03 AM;BK32993M;33,64353561;7826,240723;7700
2/15/2023 4:28:03 AM;BK32993M;34,34417725;7696,022461;7700
2/15/2023 4:43:03 AM;BK32993M;33,56324387;7897,661621;7700
2/15/2023 4:58:03 AM;BK32993M;33,98350525;7800,776367;7700
2/15/2023 5:13:03 AM;BK32993M;34,42822266;7702,051758;7700
2/15/2023 5:28:03 AM;BK32993M;34,27616501;7746,947266;7700
2/15/2023 5:43:03 AM;BK32993M;34,30347824;7738,291016;7700
2/15/2023 5:58:03 AM;BK32993M;34,45456314;7732,773926;7700
2/15/2023 6:13:03 AM;BK32993M;32,63412857;7457,869629;7400
2/15/2023 6:28:03 AM;BK32993M;32,80056;7405,893555;7400
2/15/2023 6:43:03 AM;BK32993M;32,35785294;7473,885254;7400
2/15/2023 6:58:03 AM;BK32993M;32,63156128;7198,208984;7400
2/15/2023 7:13:03 AM;BK32993M;33,54973602;7583,369629;7600
2/15/2023 7:28:03 AM;BK32993M;32,96874237;7352,86084;7400
2/15/2023 7:43:03 AM;BK32993M;32,97423172;7395,388672;7400
2/15/2023 7:58:03 AM;BK32993M;33,04940796;7354,694824;7400
2/15/2023 8:13:03 AM;BK32993M;32,13930893;7557,645508;7400
2/15/2023 8:28:03 AM;BK32993M;31,73689079;7443,692383;7400
2/15/2023 8:43:03 AM;BK32993M;31,85458755;7546,09375;7200
2/15/2023 8:58:03 AM;BK32993M;31,52931023;7188,750977;7200
2/15/2023 9:13:03 AM;BK32993M;31,32545471;7228,144043;7200
2/15/2023 9:28:03 AM;BK32993M;31,38983154;7190,614258;7200
2/22/2023 11:13:03 AM;BK32993M;34,00392914;7708,620117;7700
2/22/2023 11:28:03 AM;BK32993M;34,87641907;7589,418945;7700
2/22/2023 11:43:03 AM;BK32993M;34,79351425;7700,746094;7700
2/22/2023 11:58:03 AM;BK32993M;34,44111633;7793,425781;7700
2/22/2023 12:13:03 PM;BK32993M;33,95136642;7769,007324;7700
2/22/2023 12:28:03 PM;BK32993M;34,18071365;7703,626953;7700
2/22/2023 12:43:03 PM;BK32993M;33,48312378;7846,727539;7700
2/22/2023 12:58:03 PM;BK32993M;34,67572021;7552,662109;7700
2/22/2023 1:13:03 PM;BK32993M;34,55959702;7670,816406;7700
2/22/2023 1:28:03 PM;BK32993M;33,55101013;7754,571777;7700
2/22/2023 1:43:03 PM;BK32993M;33,11966324;7849,358398;7700
2/22/2023 1:58:03 PM;BK32993M;34,02271271;7767,163574;7700
2/22/2023 2:13:03 PM;BK32993M;34,53757095;7649,796875;7700
2/22/2023 2:28:03 PM;BK32993M;33,67670059;7715,187988;7700
2/22/2023 2:43:03 PM;BK32993M;33,75808716;7738,021484;7700
2/22/2023 2:58:03 PM;BK32993M;34,40929413;7694,696777;7700
2/22/2023 3:13:03 PM;BK32993M;33,5172081;7843,578125;7700
2/22/2023 3:28:03 PM;BK32993M;32,89678192;7868,77832;7700
2/22/2023 3:43:03 PM;BK32993M;33,47426605;7795,259277;7700
2/22/2023 3:58:03 PM;BK32993M;34,06635666;7762,708984;7700
2/22/2023 4:13:03 PM;BK32993M;34,15512085;7801,309082;7700
2/22/2023 4:28:03 PM;BK32993M;33,94415283;7746,164063;7700
2/22/2023 4:43:03 PM;BK32993M;33,65732574;7725,687988;7700
2/22/2023 4:58:03 PM;BK32993M;34,0841713;7761,662598;7700
2/22/2023 5:13:03 PM;BK32993M;34,40265656;7698,374023;7700
2/22/2023 5:28:03 PM;BK32993M;33,54034424;7736,457031;7700
2/22/2023 5:43:03 PM;BK32993M;33,41420746;7757,710938;7700
2/22/2023 5:58:03 PM;BK32993M;34,31702042;7682,886719;7700
2/22/2023 6:13:03 PM;BK32993M;33,7222023;7770,583008;7700
2/22/2023 6:28:03 PM;BK32993M;33,69563293;7740,921875;7700
2/22/2023 6:43:03 PM;BK32993M;34,69805145;7683,942383;7700
2/22/2023 6:58:03 PM;BK32993M;34,11133957;7741,170898;7700
2/22/2023 7:13:03 PM;BK32993M;33,85847092;7761,129395;7700
2/22/2023 7:28:03 PM;BK32993M;34,51885986;7625,378906;7700
2/22/2023 7:43:03 PM;BK32993M;33,94610596;7778,466797;7700
2/22/2023 7:58:03 PM;BK32993M;34,64149857;7728,313965;7700
2/22/2023 8:13:03 PM;BK32993M;34,75173187;7757,984375;7700
2/22/2023 8:28:03 PM;BK32993M;34,19699097;7758,503418;7700
2/22/2023 8:43:03 PM;BK32993M;34,90104294;7702,062012;7700
2/22/2023 8:58:03 PM;BK32993M;34,59202576;7801,578613;7700
2/22/2023 9:13:03 PM;BK32993M;34,44846344;7747,998047;7700
2/22/2023 9:28:03 PM;BK32993M;34,8068924;7737,233887;7700
2/22/2023 9:43:03 PM;BK32993M;34,09207916;7747,734375;7700
2/22/2023 9:58:03 PM;BK32993M;34,80434418;7638,524902;7700
2/22/2023 10:13:03 PM;BK32993M;34,29982376;7863,53125;7700
2/22/2023 10:28:03 PM;BK32993M;34,1330452;7769,785156;7700
2/22/2023 10:43:03 PM;BK32993M;35,01063156;7686,833008;7700
2/22/2023 10:58:03 PM;BK32993M;34,18159866;7733,296875;7700
2/22/2023 11:13:03 PM;BK32993M;35,10228729;7622,498047;7700
2/22/2023 11:28:03 PM;BK32993M;34,25027466;7767,438477;7700
2/22/2023 11:43:03 PM;BK32993M;35,18442535;7584,695313;7700
2/22/2023 11:58:03 PM;BK32993M;35,03174973;7704,414063;7700
2/23/2023 12:13:03 AM;BK32993M;33,84882736;7830,447266;7700
2/23/2023 12:28:03 AM;BK32993M;35,05086899;7690,769531;7700
2/23/2023 12:43:03 AM;BK32993M;34,52420044;7695,75293;7700
45110,97778;BK32993M;33,53487778;7762,708984;7700
45110,98819;BK32993M;34,80423737;7676,856445;7700
45110,99861;BK32993M;34,91165924;7639,042969;7700
45141,00903;BK32993M;34,83610916;7666,870117;7700
45141,01944;BK32993M;34,83003235;7641,405273;7700
45141,02986;BK32993M;34,81091309;7670,278809;7700
45141,04028;BK32993M;34,7430954;7698,902344;7700
45141,05069;BK32993M;34,72667313;7684,20166;7700
45141,06111;BK32993M;35,02279663;7670,547363;7700
45141,07153;BK32993M;34,96485901;7666,341797;7700
45141,08194;BK32993M;34,89410782;7696,021973;7700
45141,09236;BK32993M;34,64961243;7755,353516;7700
45141,10278;BK32993M;33,96617126;7831,498535;7700
45141,11319;BK32993M;33,82860947;7836,217773;7700
45141,12361;BK32993M;33,89506149;7849,084961;7700
45141,13403;BK32993M;33,92814255;7824,143555;7700
45141,14444;BK32993M;33,58785629;7817,574707;7700
45141,15486;BK32993M;35,35681915;7486,75293;7700
45141,16528;BK32993M;34,72765732;7662,932617;7700
45141,17569;BK32993M;34,78543091;7612,262695;7700
45141,18611;BK32993M;34,64890289;7719,114746;7700
45141,19653;BK32993M;34,70241547;7725,682617;7700
45141,20694;BK32993M;34,38689041;7803,412598;7700
45141,21736;BK32993M;33,90200043;7808,649414;7700
45141,22778;BK32993M;33,77114868;7811,012695;7700
45141,23819;BK32993M;35,03001022;7671,076172;7700
45141,24861;BK32993M;34,95393753;7666,601074;7700
45141,25903;BK32993M;34,23099518;7869,302246;7700
45141,26944;BK32993M;35,59765625;7406,671387;7700
45141,27986;BK32993M;34,97166824;7727,526367;7700
45141,29028;BK32993M;34,06241226;7789,224609;7700
45141,30069;BK32993M;35,0516243;7615,412109;7700
45141,31111;BK32993M;34,56926727;7726,729492;7700
45141,32153;BK32993M;34,47441483;7712,292969;7700
45141,33194;BK32993M;34,34008408;7691,019043;7700
45141,34236;BK32993M;34,19875336;7791,323242;7700
45141,35278;BK32993M;34,26840591;7810,224609;7700
45141,36319;BK32993M;34,56688309;7670,019043;7700
45141,37361;BK32993M;34,50129318;7706,268066;7700
45141,38403;BK32993M;34,44656372;7711,774414;7700
45141,39444;BK32993M;33,93402863;7786,070801;7700
45141,40486;BK32993M;34,44421768;7662,663086;7700
45141,41528;BK32993M;33,47340012;7706,78125;7700
45141,42569;BK32993M;33,87758636;7846,458008;7700
45141,43611;BK32993M;32,28982544;7812,853027;7700
3/14/2023 4:58:03 PM;BK32993M;33,17553329;7721,217773;7700
3/14/2023 5:13:03 PM;BK32993M;33,70674133;7691,288086;7700
3/14/2023 5:28:03 PM;BK32993M;33,80160904;7669,500977;7700
3/14/2023 5:43:03 PM;BK32993M;32,81016541;7714,664063;7700
3/14/2023 5:58:03 PM;BK32993M;33,99198914;7657,939941;7700
3/14/2023 6:13:03 PM;BK32993M;33,37526321;7758,50293;7700
3/14/2023 6:28:03 PM;BK32993M;32,7567482;7804,179688;7700
3/14/2023 6:43:03 PM;BK32993M;33,41298294;7723,589844;7700
3/14/2023 6:58:03 PM;BK32993M;32,94927216;7713,344238;7700
3/14/2023 7:13:03 PM;BK32993M;33,25940704;7792,370117;7700
3/14/2023 7:28:03 PM;BK32993M;33,94646835;7657,421875;7700
3/14/2023 7:43:03 PM;BK32993M;32,67502213;7823,619629;7700
3/14/2023 7:58:03 PM;BK32993M;32,67474747;7802,615234;7700
3/14/2023 8:13:03 PM;BK32993M;33,69750214;7740,393555;7700
3/14/2023 8:28:03 PM;BK32993M;33,76468277;7697,337891;7700
3/14/2023 8:43:03 PM;BK32993M;31,74036789;8030,78125;7700
3/14/2023 8:58:03 PM;BK32993M;32,90888977;7875,341797;7700
3/14/2023 9:13:03 PM;BK32993M;34,06928253;7694,975586;7700
3/14/2023 9:28:03 PM;BK32993M;32,77566147;7736,452148;7700
3/14/2023 9:43:03 PM;BK32993M;32,80683136;7796,834961;7700
3/14/2023 9:58:03 PM;BK32993M;33,44687653;7730,148438;7700
3/14/2023 10:13:03 PM;BK32993M;33,84187698;7735,400391;7700
3/14/2023 10:28:03 PM;BK32993M;32,97790146;7844,888672;7700
3/14/2023 10:43:03 PM;BK32993M;34,23687363;7623,82373;7700
3/14/2023 10:58:03 PM;BK32993M;32,70710754;7825,458496;7700
3/14/2023 11:13:03 PM;BK32993M;33,3817482;7652,168945;7700
3/14/2023 11:28:03 PM;BK32993M;33,90398026;7772,416016;7700
3/14/2023 11:43:03 PM;BK32993M;33,43180466;7707,573242;7700
3/14/2023 11:58:03 PM;BK32993M;33,83204651;7769,26709;7700
3/15/2023 12:13:03 AM;BK32993M;33,10220337;7704,941895;7700
3/15/2023 12:28:03 AM;BK32993M;33,7851181;7608,066406;7700
3/15/2023 12:43:03 AM;BK32993M;34,00505447;7708,100586;7700
3/15/2023 12:58:03 AM;BK32993M;32,87017441;7795,523438;7700
3/15/2023 1:13:03 AM;BK32993M;34,4336319;7543,204102;7700
3/15/2023 1:28:03 AM;BK32993M;34,24941635;7681,830078;7700
3/15/2023 1:43:03 AM;BK32993M;33,64358902;7727,786133;7700
3/15/2023 1:58:03 AM;BK32993M;33,93997574;7766,645996;7700
3/15/2023 2:13:03 AM;BK32993M;33,3395462;7806,29248;7700
3/15/2023 2:28:03 AM;BK32993M;33,21326828;7756,933594;7700
3/15/2023 2:43:03 AM;BK32993M;32,73166275;7856,958008;7700
3/15/2023 2:58:03 AM;BK32993M;33,19687271;7744,319824;7700
3/15/2023 3:13:03 AM;BK32993M;34,28808594;7554,236816;7700
3/15/2023 3:28:03 AM;BK32993M;34,33099747;7700,477539;7700
3/15/2023 3:43:03 AM;BK32993M;33,13530731;7879,019531;7700
3/15/2023 3:58:03 AM;BK32993M;33,39624786;7821,252441;7700
3/15/2023 4:13:03 AM;BK32993M;34,17596054;7715,177734;7700
3/15/2023 4:28:03 AM;BK32993M;34,53504181;7685,786133;7700
3/15/2023 4:43:03 AM;BK32993M;34,48230743;7683,404297;7700
3/15/2023 4:58:03 AM;BK32993M;33,34901428;7719,907715;7700
3/15/2023 5:13:03 AM;BK32993M;33,22845459;7740,916504;7700
3/15/2023 5:28:03 AM;BK32993M;33,06902313;7852,234375;7700
3/15/2023 5:43:03 AM;BK32993M;34,8024826;7587,576172;7700
3/15/2023 5:58:03 AM;BK32993M;34,25877762;7726,739258;7700
3/15/2023 6:13:03 AM;BK32993M;33,57729721;7807,330078;7700
3/15/2023 6:28:03 AM;BK32993M;33,5898056;7791,318359;7700
3/15/2023 6:43:03 AM;BK32993M;34,7088623;7650,066406;7700
3/15/2023 6:58:03 AM;BK32993M;33,92809296;7830,182617;7700
3/15/2023 7:13:03 AM;BK32993M;33,70523071;7740,124023;7700
3/15/2023 7:28:03 AM;BK32993M;33,40161133;7798,67334;7700
3/15/2023 7:43:03 AM;BK32993M;34,34819031;7695,494141;7700
3/15/2023 7:58:03 AM;BK32993M;34,48266602;7691,816406;7700
3/15/2023 8:13:03 AM;BK32993M;33,30056381;7791,328125;7700
3/15/2023 8:28:03 AM;BK32993M;34,77571106;7471,792969;7700
3/15/2023 8:43:03 AM;BK32993M;34,58118057;7633,790527;7700
3/15/2023 8:58:03 AM;BK32993M;34,01449585;7707,304688;7700
3/28/2023 9:28:03 PM;BK32993M;35,45232773;7739,606934;7700
3/28/2023 9:43:03 PM;BK32993M;34,00374603;7608,584473;7700
3/28/2023 9:58:03 PM;BK32993M;34,37523651;7738,280762;7700
3/28/2023 10:13:03 PM;BK32993M;34,00236511;7764,801758;7700
3/28/2023 10:28:03 PM;BK32993M;33,18128586;7851,969727;7700
3/28/2023 10:43:03 PM;BK32993M;33,55643082;7730,67041;7700
3/28/2023 10:58:03 PM;BK32993M;33,05238342;7787,650391;7700
3/28/2023 11:13:03 PM;BK32993M;32,3788147;7975,89502;7700
3/28/2023 11:28:03 PM;BK32993M;33,50970459;7757,1875;7700
3/28/2023 11:43:03 PM;BK32993M;34,25147247;7665,285645;7700
3/28/2023 11:58:03 PM;BK32993M;33,31100464;7770,323242;7700
3/29/2023 12:13:03 AM;BK32993M;33,27286911;7849,349121;7700
3/29/2023 12:28:03 AM;BK32993M;33,61334991;7741,43457;7700
3/29/2023 12:43:03 AM;BK32993M;34,09040451;7653,474609;7700
3/29/2023 12:58:03 AM;BK32993M;33,93254852;7673,696777;7700
3/29/2023 1:13:03 AM;BK32993M;33,98545456;7715,706543;7700
3/29/2023 1:28:03 AM;BK32993M;33,52595901;7806,556641;7700
3/29/2023 1:43:03 AM;BK32993M;34,76279068;7682,895996;7700
3/29/2023 1:58:03 AM;BK32993M;34,81450272;7690,769043;7700
3/29/2023 2:13:03 AM;BK32993M;33,85577011;7817,320801;7700
3/29/2023 2:28:03 AM;BK32993M;34,63964844;7672,650391;7700
3/29/2023 2:43:03 AM;BK32993M;34,43366623;7752,991211;7700
3/29/2023 2:58:03 AM;BK32993M;34,12443924;7746,423828;7700
3/29/2023 3:13:03 AM;BK32993M;34,96324921;7654,271484;7700
3/29/2023 3:28:03 AM;BK32993M;33,79146957;7852,508789;7700
3/29/2023 3:43:03 AM;BK32993M;34,75627518;7616,976563;7700
3/29/2023 3:58:03 AM;BK32993M;33,81053162;7839,630859;7700
3/29/2023 4:13:03 AM;BK32993M;35,09543991;7614,894043;7700
3/29/2023 4:28:03 AM;BK32993M;34,2123642;7812,851074;7700
3/29/2023 4:43:03 AM;BK32993M;33,84003448;7810,225098;7700
3/29/2023 4:58:03 AM;BK32993M;34,95068741;7670,277832;7700
3/29/2023 5:13:03 AM;BK32993M;30,39570427;6667,595703;6700
3/29/2023 5:28:03 AM;BK32993M;30,49635124;6509,535156;6700
3/29/2023 5:43:03 AM;BK32993M;29,25653076;6684,653809;6700
45264,55069;BK32993M;34,72797775;7753,250488;7700
45264,56111;BK32993M;33,80210495;7795,782227;7700
45264,57153;BK32993M;33,77426529;7800,517578;7700
45264,58194;BK32993M;33,56184769;7833,861328;7700
45264,59236;BK32993M;34,47132492;7679,995605;7700
45264,60278;BK32993M;34,63593292;7702,849609;7700
45264,61319;BK32993M;34,2408371;7648,222656;7700
45264,62361;BK32993M;33,98799896;7721,746094;7700
45264,63403;BK32993M;34,16960144;7636,680664;7700
45264,64444;BK32993M;34,70581436;7642,979492;7700
45264,65486;BK32993M;34,51608276;7690,769531;7700
45264,66528;BK32993M;33,87005997;7781,34668;7700
45264,67569;BK32993M;33,45243454;7773,467773;7700
45264,68611;BK32993M;33,51178741;7844,883789;7700
45264,69653;BK32993M;33,6475296;7810,489258;7700
45264,70694;BK32993M;33,64178848;7809,4375;7700
45264,71736;BK32993M;34,12835312;7839,630859;7700
45264,72778;BK32993M;34,30304337;7747,479492;7700
45264,73819;BK32993M;34,60867691;7639,561523;7700
45264,74861;BK32993M;34,278965;7692,862305;7700
45264,75903;BK32993M;34,7073822;7688,666992;7700
45264,76944;BK32993M;34,14477921;7684,993652;7700
45264,77986;BK32993M;33,81365204;7715,711426;7700
45264,79028;BK32993M;34,63540649;7643,23877;7700
45264,80069;BK32993M;34,09153366;7733,566406;7700
45264,81111;BK32993M;34,28418732;7765,852539;7700
45264,82153;BK32993M;35,07515335;7641,664063;7700
45264,83194;BK32993M;34,02558136;7870,875977;7700
45264,84236;BK32993M;34,81726837;7805,764648;7700
45264,85278;BK32993M;37,56912994;7452,368164;7700
4/26/2023 12:28:03 AM;BK32993M;33,64321136;7715,696289;7700
4/26/2023 12:43:03 AM;BK32993M;33,3443985;7777,409668;7700
4/26/2023 12:58:03 AM;BK32993M;33,35112762;7905,535156;7700
4/26/2023 1:13:03 AM;BK32993M;35,06460571;7491,228027;7700
4/26/2023 1:28:03 AM;BK32993M;34,68702698;7696,80957;7700
4/26/2023 1:43:03 AM;BK32993M;34,2222023;7705,729492;7700
4/26/2023 1:58:03 AM;BK32993M;33,8964386;7752,727539;7700
4/26/2023 2:13:03 AM;BK32993M;34,57297516;7711,241699;7700
4/26/2023 2:28:03 AM;BK32993M;34,93635178;7648,222656;7700
4/26/2023 2:43:03 AM;BK32993M;34,1676178;7851,71582;7700
4/26/2023 2:58:03 AM;BK32993M;34,40733719;7805,759766;7700
4/26/2023 3:13:03 AM;BK32993M;34,997715;7447,633789;7700
4/26/2023 3:28:03 AM;BK32993M;35,06081009;7680,783203;7700
4/26/2023 3:43:03 AM;BK32993M;34,85906601;7684,72998;7700
4/26/2023 3:58:03 AM;BK32993M;33,80866241;7882,173828;7700
4/26/2023 4:13:03 AM;BK32993M;34,57622528;7780,041016;7700
4/26/2023 4:28:03 AM;BK32993M;35,21992493;7660,570313;7700
4/26/2023 4:43:03 AM;BK32993M;34,23715973;7767,956055;7700
4/26/2023 4:58:03 AM;BK32993M;34,09988022;7821,780762;7700
4/26/2023 5:13:03 AM;BK32993M;35,37755585;7538,748535;7700
4/26/2023 5:28:03 AM;BK32993M;34,90734482;7662,932617;7700
4/26/2023 5:43:03 AM;BK32993M;34,59931564;7780,563477;7700
4/26/2023 5:58:03 AM;BK32993M;35,27911377;7562,638672;7700
4/26/2023 6:13:03 AM;BK32993M;35,06002045;7697,328125;7700
4/26/2023 6:28:03 AM;BK32993M;34,19226837;7777,145508;7700
4/26/2023 6:43:03 AM;BK32993M;34,83997345;7662,135742;7700
4/26/2023 6:58:03 AM;BK32993M;35,05429077;7714,659668;7700
4/26/2023 7:13:03 AM;BK32993M;33,85568619;7925,75293;7700
44990,44653;BK32993M;33,26602936;7613,573242;7700
44990,45694;BK32993M;33,33963394;7783,189941;7700
44990,46736;BK32993M;33,46988297;7728,308594;7700
44990,47778;BK32993M;34,23058319;7634,578125;7700
44990,48819;BK32993M;33,99085617;7753,788574;7700
44990,49861;BK32993M;33,39917755;7832,549805;7700
44990,50903;BK32993M;33,97431564;7710,454102;7700
44990,51944;BK32993M;33,57844162;7737,233887;7700
44990,52986;BK32993M;33,35364532;7858,538086;7700
44990,54028;BK32993M;35,04992676;7514,589844;7700
44990,55069;BK32993M;34,47734833;7691,019043;7700
44990,56111;BK32993M;33,6362381;7719,378906;7700
44990,57153;BK32993M;34,5889473;7587,575195;7700
44990,58194;BK32993M;33,28073883;7877,962891;7700
44990,59236;BK32993M;33,13629913;7799,207031;7700
44990,60278;BK32993M;34,53977203;7628,538086;7700
44990,61319;BK32993M;32,79218292;7503,561523;7500
44990,62361;BK32993M;32,88511276;7580,494141;7500
44990,63403;BK32993M;33,74695206;7395,388672;7500
44990,64444;BK32993M;33,56015015;7460,769531;7500
44990,65486;BK32993M;33,32221222;7535,599121;7500
44990,66528;BK32993M;32,56551361;7567,363281;7500
44990,67569;BK32993M;32,68472672;7642,192871;7500
44990,68611;BK32993M;32,5096283;7494,114258;7500
45235,86319;BK32993M;35,35264206;7428,737305;7700
45235,87361;BK32993M;34,96972656;7674,484375;7700
45235,88403;BK32993M;34,69294357;7751,147461;7700
45235,89444;BK32993M;33,99524307;7893,989258;7700
45235,90486;BK32993M;35,14264297;7458,666992;7700
45235,91528;BK32993M;34,91250229;7601,229492;7700
45235,92569;BK32993M;34,54324722;7742,496094;7700
45235,93611;BK32993M;33,3894043;7862,728516;7700
45235,94653;BK32993M;34,8245697;7565,529297;7700
45235,95694;BK32993M;34,74417114;7640,886719;7700
45235,96736;BK32993M;34,57669067;7654,799805;7700
45235,97778;BK32993M;33,88450241;7723,320313;7700
45235,98819;BK32993M;34,01588058;7884,53125;7700
45235,99861;BK32993M;35,32727432;7593,09668;7700
45265,00903;BK32993M;33,84617996;7872,457031;7700
45265,01944;BK32993M;34,01613617;7902,126953;7700
45265,02986;BK32993M;35,0723114;7632,734375;7700
45265,04028;BK32993M;34,43029022;7466,282227;7700
45265,05069;BK32993M;34,08583832;7785,811523;7700
45265,06111;BK32993M;34,3037529;7763,754883;7700
45265,07153;BK32993M;33,63821411;7847,250977;7700
45265,08194;BK32993M;34,59750748;7692,075195;7700
45265,09236;BK32993M;33,90208817;7811,798828;7700
45265,10278;BK32993M;34,60705948;7733,307617;7700
45265,11319;BK32993M;34,50262833;7750,350098;7700
45265,12361;BK32993M;34,22602844;7679,472168;7700
5/24/2023 3:58:03 PM;BK32993M;34,6833992;7720,699219;7700
5/25/2023 10:43:03 AM;BK32993M;33,22130966;7688,397461;7700
5/25/2023 10:58:03 AM;BK32993M;33,82064056;7684,984375;7700
5/25/2023 11:13:03 AM;BK32993M;33,32514191;7776,363281;7700
5/25/2023 11:28:03 AM;BK32993M;34,52811432;7687,878906;7700
5/25/2023 11:43:03 AM;BK32993M;33,72775269;7792,633789;7700
5/25/2023 11:58:03 AM;BK32993M;33,81394196;7876,124023;7700
5/25/2023 12:13:03 PM;BK32993M;35,48667908;7503,297852;7700
5/25/2023 12:28:03 PM;BK32993M;35,17655563;7725,95166;7700
5/25/2023 12:43:03 PM;BK32993M;34,40055466;7834,643555;7700
5/25/2023 12:58:03 PM;BK32993M;34,22385025;7811,270508;7700
5/25/2023 1:13:03 PM;BK32993M;34,77916718;7618,561523;7700
5/25/2023 1:28:03 PM;BK32993M;34,5578804;7794,213867;7700
5/25/2023 1:43:03 PM;BK32993M;34,12762451;7682,363281;7700
5/25/2023 1:58:03 PM;BK32993M;34,38964844;7630,641602;7700
5/25/2023 2:13:03 PM;BK32993M;34,82643127;7783,439453;7700
5/25/2023 2:28:03 PM;BK32993M;34,46182251;7795,000488;7700
5/25/2023 2:43:03 PM;BK32993M;33,25020981;7942,282227;7700
5/25/2023 2:58:03 PM;BK32993M;34,9490509;7683,942383;7700
5/25/2023 3:13:03 PM;BK32993M;33,67291641;7875,870117;7700
5/25/2023 3:28:03 PM;BK32993M;33,8566246;7912,890625;7700
5/25/2023 3:43:03 PM;BK32993M;34,69796371;7686,304688;7700
5/25/2023 3:58:03 PM;BK32993M;35,02825165;7724,905273;7700
