OUT;PV
60,66684341;10107,27148
50,99004364;8987,414063
51,59020233;9002,114258
52,00209427;8974,033203
51,99866104;9050,946289
51,8633194;8990,837891
51,69575882;9034,142578
52,17084885;8970,355469
52,10667038;8926,522461
51,94355011;9017,597656
52,19638062;8984,529297
51,82988739;9021,803711
51,95213318;8998,710938
51,99782562;8997,914063
52,04016876;8977,969727
52,28329468;8992,930664
51,9136734;9031,53125
51,83367538;8952,505859
51,72603989;9042,802734
52,09745789;8981,119141
52,3730545;8985,849609
53,24623108;8979,021484
48,99958038;8428,798828
49,41721725;8458,998047
49,19129944;8500,732422
48,95811462;8582,633789
49,27003098;8519,898438
49,41056442;8472,113281
49,34695816;8508,871094
49,36483002;8475,796875
49,34405899;8497,847656
49,57674408;8471,0625
50,00868225;8485,768555
50,36634064;8484,193359
50,40372467;8492,855469
50,44272995;8523,572266
50,37963104;8525,146484
50,59683609;8499,414063
50,13858795;8528,296875
50,01751709;8522,78418
49,49975586;8492,326172
49,57157898;8483,148438
49,52816391;8494,957031
49,39823151;8520,681641
47,4317894;8124,29834
48,01068497;7935,032227
48,30739975;8008,794922
48,38539124;8047,634766
48,38153076;7996,456055
48,58701324;7964,692383
48,31449509;8027,950684
48,4393692;8036,083984
48,52398682;8011,944336
48,65115738;7957,865234
48,10271072;7993,575684
48,07142639;7909,297363
47,86101151;8003,277832
47,84239197;8030,846191
47,74596405;8059,464844
47,83589554;8017,714844
47,78992081;8021,132813
48,0263176;8021,402344
48,04710388;7997,50293
47,99505997;8001,180664
48,20648956;8029,804199
48,38275146;7980,439453
48,31224442;7994,099121
48,04480743;8051,585938
48,37475204;7980,439453
48,56025696;7974,145508
48,50506592;7998,828125
48,74623871;7988,851563
48,72417068;8033,212891
49,25462723;7927,15918
48,99919128;7986,749023
49,01490021;7938,709961
48,77898026;7963,900391
48,61925888;7979,920898
48,32060623;8014,306641
48,43975067;7995,669434
48,57400894;8007,219727
48,52920532;8053,166504
48,49211502;8021,133789
48,873909;8008,266602
48,66611099;7974,150391
48,6041832;7984,905273
48,69543839;7964,951172
48,2843132;7990,157227
48,71770859;7999,077148
48,21751404;8006,951172
45,62971115;7996,984375
45,45465088;8037,668457
45,57965851;7999,086914
45,41187668;8014,296875
45,17695236;8016,668945
45,29696655;8021,392578
45,59076691;7931,882813
45,57659149;7970,732422
45,60583115;8002,231445
45,54576492;7986,224609
45,66493988;7882,537598
45,51662445;7978,077148
45,43920517;7984,915039
45,43262482;8016,678223
45,40424728;7992,259766
45,26463318;7999,345703
45,39212799;7960,765625
45,08069992;8045,272461
45,32759476;7998,818359
45,46554184;7968,898438
45,33070755;8000,930664
45,25376129;8031,110352
45,22240448;8056,295898
45,59776306;7923,220703
45,23840332;8018,770996
45,31001282;7999,346191
45,4949913;7961,019531
45,19337082;8010,115234
45,48151398;7969,157715
45,10982513;8045,546875
45,54239273;7944,749023
41,79524994;6980,558594
41,93931961;6982,92041
42,12796021;7095,014648
42,33528137;6989,74707
42,06587219;7023,348633
42,41711044;6965,069336
42,09040833;7032,797852
42,41649246;6948,524902
42,1376915;7010,487305
42,20510483;7056,952148
42,14832687;7065,094727
42,42783356;7038,314453
42,15869141;7043,033203
42,63167191;6986,597168
42,53254318;7034,118164
42,43193054;7038,822754
42,4493103;7072,160645
42,89186478;6965,069336
42,30680466;7101,572754
42,56697464;7008,913086
42,47683716;7050,394531
42,86272812;6970,850098
43,02140808;6928,323242
42,86127853;6957,993164
42,73527908;6963,763672
42,88214493;6998,666992
42,85209274;6997,092773
42,88824081;6951,68457
42,58071518;7039,620605
42,53917313;7057,470215
42,50784302;7075,320801
42,89440918;6958,492188
42,3769722;7068,762207
42,75899506;6979,242188
43,00838852;6957,724609
43,01883698;6943,541992
42,84025955;7016,786621
42,78106308;7004,716797
42,91894531;7013,108398
42,626297;7065,613281
43,25258636;6926,219727
42,9899292;7014,424805
42,92169189;7024,132324
43,03756332;7008,125977
43,1880722;7054,589844
43,22169495;7023,075195
43,3424263;6978,724609
43,58418274;6909,166992
43,35731125;6980,289063
43,23210526;6994,730469
43,32481766;6956,677734
43,09042358;7068,762695
42,9615097;7015,202148
42,88431168;7004,188477
43,12253952;7006,032715
43,36900711;6947,219238
43,31661606;6996,574219
43,36030197;6984,484863
43,57025146;6957,724609
43,49868011;7010,228516
43,65406418;6964,810547
43,54362106;6922,810547
43,13072586;6964,541016
42,9335022;6980,558105
42,93126678;7039,091797
43,11672974;7022,039063
43,38862228;6952,203125
43,29701614;7016,268555
43,18893433;7023,613281
43,46512222;6976,352539
43,35896301;6975,574219
43,55479431;6952,212891
43,46140671;6969,535156
43,11296463;6958,770996
42,23271179;7023,085449
53,04330444;8795,261719
52,8078804;8805,498047
52,78430557;8804,96875
53,43610764;8780,042969
53,39691162;8856,427734
53,56408691;8800,779297
53,86738586;8818,094727
53,67351913;8806,294922
53,03049469;8834,371094
53,36234665;8793,169922
53,13132858;8784,234375
53,6419754;8782,933594
53,54703903;8829,388672
53,4780426;8766,119141
53,4667778;8820,208984
53,16333389;8845,404297
53,247509;8849,34082
52,89170456;8742,499023
52,84748077;8834,900391
53,16064835;8811,013672
53,46434021;8783,980469
53,27798462;8790,274414
53,23132706;8790,796875
53,00072479;8787,129883
52,98642349;8769,279297
52,81420517;8818,624023
52,89188766;8796,587891
52,96149826;8841,466797
52,86434555;8825,197266
53,38362885;8755,625
52,41756821;8957,229492
53,1750946;8768,492188
53,37713623;8709,160156
55,06477356;10113,56836
55,72650909;9980,742188
56,56321716;9938,743164
56,459198;9990,96875
56,16597748;10116,45801
57,07565308;9950,285156
56,37582397;10000,94531
56,57086182;10101,76758
56,90961456;9930,865234
55,89926147;10107,79688
56,64708328;10036,12695
57,1975174;9979,955078
56,97968292;10032,98633
57,48379517;9955,273438
57,92606735;9966,829102
57,00713348;10003,05273
57,46007538;10039,79492
57,26246643;10015,91992
57,5973053;10016,45313
57,38535309;9937,163086
57,27656937;9979,158203
56,94750214;10050,30469
57,21430969;9974,433594
57,10399246;9960,78418
57,26169205;9919,578125
57,81381607;9956,852539
57,18980789;10023,00586
57,55447769;10089,41797
57,41810226;9961,054688
57,64333344;9960,789063
57,49102783;10033,23633
57,50027084;9974,703125
57,20030975;9959,748047
56,92172623;10040,60254
57,49890137;9895,169922
56,60124207;10109,63086
57,28489304;9982,576172
57,95149994;9914,055664
39,51060104;6994,989258
39,75365448;6992,896484
39,87741089;6991,321777
39,80732727;7004,188477
39,84502411;6929,109863
39,56879425;7041,464355
39,33176041;7012,590332
39,64836884;6997,362305
39,51477051;7014,160645
39,4642067;7050,125
39,41553879;7054,584961
39,74738693;7003,929688
39,68728638;7045,401367
39,83740997;6964,282227
39,79127502;6990,270508
39,70090103;7043,835938
39,6222229;7002,076172
39,75093842;7003,65625
39,95417786;6951,68457
39,73683548;7008,648438
40,10057449;6925,960938
39,88378143;7003,660156
39,73106766;6995,786621
39,53742218;6991,062988
39,54271698;7000,780273
39,78672409;6969,275391
39,70606613;6985,810059
40,7502861;6896,03125
46,29357529;7490,610352
47,19881439;7543,632813
47,26177597;7531,572266
47,24316406;7515,810059
47,9289856;7472,500977
47,46803284;7527,356934
47,90975571;7472,759766
48,03091049;7470,656738
47,66707611;7515,297363
48,04933548;7475,660156
47,58194733;7560,694824
47,89142609;7529,200195
47,621315;7489,293945
51,66231155;8820,986328
52,66582489;8852,226563
53,22208405;8812,324219
52,94917679;8814,158203
53,42041016;8849,599609
53,3576622;8820,467773
53,61913681;8829,90625
53,86571503;8767,44043
54,01231766;8812,334961
53,80234146;8796,841797
54,13698959;8866,931641
53,90274811;8782,665039
53,98753357;8755,095703
53,49289703;8845,664063
53,82489777;8822,830078
53,52400208;8789,491211
53,19763184;8893,183594
53,18632507;8833,853516
53,77128983;8726,222656
53,49399567;8835,427734
53,86966705;8729,103516
53,41470337;8851,961914
53,18367386;8841,990234
53,3594017;8881,105469
53,21680069;8816,007813
53,84636307;8874,015625
55,14287949;8964,584961
54,45153427;9068,527344
54,22663498;9058,560547
54,79293823;8984,279297
54,03493118;9076,400391
55,64772415;9056,986328
54,31130981;9089,795898
54,71165848;9006,84375
54,72145462;8927,304688
55,07501221;8953,035156
54,87715149;8938,861328
54,24588394;9000,28125
54,93224716;8957,220703
54,46259308;9041,755859
54,15222931;9065,382813
54,66280365;9005,268555
54,86507416;8935,453125
54,18270493;9044,647461
53,99091721;9132,05957
55,08311081;8905,523438
62,09611511;10027,98828
62,20713806;10015,12793
62,22990799;10088,90039
49,68772125;7973,363281
49,38746262;8019,030273
49,65601349;8042,920898
49,87285614;7984,655273
49,74942398;7990,944336
49,65174866;8014,56543
49,58481598;8011,157227
49,85348892;8001,708984
49,53980637;7998,818359
49,77449417;8032,146484
49,63273621;7986,47998
49,84047318;7966,26709
49,98552322;7953,151367
49,48555756;8092,27002
49,59394455;8018,512207
52,65264893;8384,966797
56,02724457;8972,449219
56,01644135;9042,03125
57,95437622;9254,384766
55,63602448;9127,330078
56,42130661;8961,430664
56,27361298;8936,230469
56,25030518;8943,844727
55,70753098;9059,347656
56,12790298;9024,962891
56,68969727;8803,135742
49,67652893;8010,638672
49,82633591;7994,881348
49,92787933;7996,714844
49,97928238;7944,999023
49,74452209;7988,064453
49,43777847;8004,071289
49,39661789;7984,895508
49,50597382;7978,865234
49,22841263;8021,911133
49,23417282;8051,063477
49,79500961;7958,921875
49,43963242;8006,691895
49,30950928;8023,236328
49,38559723;8051,053711
49,55288696;8018,243164
49,40742111;8023,495117
49,3481636;8021,132813
49,46750259;8015,880859
49,20814133;8047,385742
49,52901077;7984,904785
51,14096832;8189,918945
50,57434464;8285,478516
50,88482285;8257,382813
49,3554306;8005,38623
50,12958145;8011,416504
50,34870529;7951,825195
49,9403038;8022,698242
49,93239975;8082,816406
49,79729462;7999,086914
49,69246674;8014,585449
50,08698273;7962,330078
49,89253235;7986,489746
49,94702148;8009,312988
49,85407639;7982,014648
49,66158295;8021,133789
49,75876999;8015,871094
49,97755814;7978,865234
49,69340515;8015,612305
49,87691116;7972,038086
49,74300766;7968,888672
49,67308807;8002,226563
49,65800858;8046,080078
49,8809433;7993,834473
50,14613724;7952,882324
49,85585785;8018,771484
